case_title,case_number,section,entity_text,entity_label
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,methodology,Pillar IV,Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Pristina International Airport,Location
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Yugoslavian,Nationality
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Kosovo Force (KFOR),Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,United Nations Security Council Resolution 1244,Legal Document
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,UNMIK,Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Kosovo,Location
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Department of Transport Infrastructure (DOTI),Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,United Nations,Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Kosovo Trust Agency (KTA),Organization
Allegations of theft and corruption arising out of the collection of handling and landing fees and de-icing costs for passenger aircraft using Pristina Airport.,0283/04,background_information,Air Traffic Control Services (ATCS),Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,april 2004,DATE
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,investigation task force,ORGANIZATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,itf,ORGANIZATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,unmuk,ORGANIZATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,pristina airport,LOCATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,introduction,1 april 2004,DATE
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,itf,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,airport personnel,Role
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,icca,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,unmik,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,kta,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,internal audit department,Department
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,kta rule,Regulation
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,unmik procurement rule,Regulation
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,agreement,Document
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,new policy,Policy
Alleged Violations of Procurement Procedures - Insurance,02 16/04,investigation_details,icaa,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,applicable_laws_and_procedural_rules,unmik,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,applicable_laws_and_procedural_rules,icraa,Agreement
Alleged Violations of Procurement Procedures - Insurance,02 16/04,applicable_laws_and_procedural_rules,iceland,Location
Alleged Violations of Procurement Procedures - Insurance,02 16/04,methodology,Pristina Airport,Location
Alleged Violations of Procurement Procedures - Insurance,02 16/04,methodology,ICAO,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,unmik,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,Icelandic Civil Aviation Administration,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,ICAA,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,1 April 2004,Date
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,airport,Location
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,insurance,Financial Term
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,equipment,Object
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,facility,Object
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,operation service,Service
Alleged Violations of Procurement Procedures - Insurance,02 16/04,background_information,reputable insurer,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,recommendations,itf,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,recommendations,icca,Organization
Alleged Violations of Procurement Procedures - Insurance,02 16/04,recommendations,insurance policy,Document
Alleged Violations of Procurement Procedures - Insurance,02 16/04,others,mr. mark gough,PERSON
Alleged Violations of Procurement Procedures - Insurance,02 16/04,others,chief peacekeeping investigations unit,ORGANIZATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,others,vienna,LOCATION
Alleged Violations of Procurement Procedures - Insurance,02 16/04,others,+43 1 26060 5406,CONTACT
Alleged misappropriation of funds – Manager,050/04,introduction,investigation task force,Organization
Alleged misappropriation of funds – Manager,050/04,introduction,ITF,Organization
Alleged misappropriation of funds – Manager,050/04,introduction,Pristina,Location
Alleged misappropriation of funds – Manager,050/04,introduction,London,Location
Alleged misappropriation of funds – Manager,050/04,introduction,2001,Date
Alleged misappropriation of funds – Manager,050/04,introduction,2003,Date
Alleged misappropriation of funds – Manager,050/04,investigation_details,Pristina International Airport,Location
Alleged misappropriation of funds – Manager,050/04,investigation_details,1 April 2004,Date
Alleged misappropriation of funds – Manager,050/04,investigation_details,Icelandic Civil Aviation Administration,Organization
Alleged misappropriation of funds – Manager,050/04,investigation_details,ICAO,Organization
Alleged misappropriation of funds – Manager,050/04,investigation_details,aviation liability guarantee insurance,Insurance Type
Alleged misappropriation of funds – Manager,050/04,applicable_laws_and_procedural_rules,UNMIK,ORG
Alleged misappropriation of funds – Manager,050/04,applicable_laws_and_procedural_rules,1999/2,DATE
Alleged misappropriation of funds – Manager,050/04,applicable_laws_and_procedural_rules,Kosovo,GPE
Alleged misappropriation of funds – Manager,050/04,applicable_laws_and_procedural_rules,"$125,000 USD",MONEY
Alleged misappropriation of funds – Manager,050/04,methodology,itf,Organization
Alleged misappropriation of funds – Manager,050/04,methodology,investigator,Role
Alleged misappropriation of funds – Manager,050/04,methodology,suspect,Role
Alleged misappropriation of funds – Manager,050/04,background_information,Kosovo,Location
Alleged misappropriation of funds – Manager,050/04,background_information,KTA,Organization
Alleged misappropriation of funds – Manager,050/04,background_information,Pristina,Location
Alleged misappropriation of funds – Manager,050/04,background_information,2002,Date
Alleged misappropriation of funds – Manager,050/04,background_information,2003,Date
Alleged misappropriation of funds – Manager,050/04,conclusions,Pristina International Airport,LOCATION
Alleged misappropriation of funds – Manager,050/04,conclusions,1 April 2004,DATE
Alleged misappropriation of funds – Manager,050/04,conclusions,1 October 2004,DATE
Alleged misappropriation of funds – Manager,050/04,others,mr wolfgang nikolaus,PERSON
